file_name,category,ground_truth,ocr_tesseract,similarity,normalized_ocr_tesseract,similarity02,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02,cer02,wer02,cer,wer
0123.jpg,simple,"SOLIDARITÄTSDEMO FÜR DIE UKRAINE Samstag, 5. März 2022 Platz der Menschenrechte, Wien 15 bis 17 Uhr","SOLIDARITÄTSDEMO

FÜR DIE UKRAINE

Samstag, 5. März 2022

Platz der Menschenrechte, Wien
15 bis 17 Uhr",0.0,"SOLIDARITÄTSDEMO FÜR DIE UKRAINE Samstag, 5. März 2022 Platz der Menschenrechte, Wien 15 bis 17 Uhr",0.0,1.0,0.9292929292929292,1.0,1.0,0.0,0.0,0.0707070707070707,0.125
0124.jpg,simple,#SAVE BRAIN CITY Wissenschaft sichert die Zukunft Berlins 19.12.2024 KUNDGEBUNG 8:30 Uhr vor dem Abgeordnetenhaus Berlin,"Wissenschaft
sichert die Zukunft Berlins

19.12.2024

KUNDGEBUNG

8:30 Uhr vor dem Abgeordnetenhaus Berlin",0.0,Wissenschaft sichert die Zukunft Berlins 19.12.2024 KUNDGEBUNG 8:30 Uhr vor dem Abgeordnetenhaus Berlin,0.0,0.8583333333333334,0.8,0.0,0.0,0.14166666666666666,0.1875,0.2,0.3125
0127.jpeg,simple,"Solidarischer Stammtisch Thema: Unser Verständnis vom Patriarchat und unser Umgang damit Diskussion und gemeinsames Essen am Dienstag, 4. März ab 19:00 Uhr im “Maggie” Frankfurter Allee 205","TI

Thema: Unser Verständnis vom ‘l

Diskussion und gemeinsames Essen
am Dienstag, 4. März ab 19:00 Uhr
im “Maggie” Frankfurter Allee 205",0.0,"TI Thema: Unser Verständnis vom ‘l Diskussion und gemeinsames Essen am Dienstag, 4. März ab 19:00 Uhr im “Maggie” Frankfurter Allee 205",0.0,0.6931216931216931,0.671957671957672,0.037037037037037,0.037037037037037,0.30687830687830686,0.25925925925925924,0.328042328042328,0.4074074074074074
0128.jpg,simple,Transferale Das Wissenschafts- Festival für Klima und Gesundheit Zukunft im Stadtumdrehen 25.09. — 27.09.2024 im Kulturquartier silent green Zukunft findet Stadt Das Hochschulnetzwerk für ein resilientes Berlin,"W Ia . 3
Transferale/ «

\ Y Zukunft im
— Stadtumdrehen

25.09. —
27.09.2024
im Kulturquartier
silent green",0.0,W Ia . 3 Transferale/ « \ Y Zukunft im — Stadtumdrehen 25.09. — 27.09.2024 im Kulturquartier silent green,0.0,0.4095238095238095,0.3809523809523809,0.074074074074074,0.074074074074074,0.5904761904761905,0.6666666666666666,0.6190476190476191,0.8518518518518519
0129.jpg,simple,#BerlinIstKultur DEMO GEGEN DIE KÜRZUNGEN IM KULTURBEREICH! VOLKS BÜHNE AM ROSA-LUXEMBURG-PLATZ 13.11. 10:00 Brandenburger Tor Platz des 18. März,"#BerlinistKultur

GEGEN DIE KÜRZUNGEN IM KULTURBEREICH!

13.11. Brandenburger Tor

10:00 Platz des 18. März",0.0,#BerlinistKultur GEGEN DIE KÜRZUNGEN IM KULTURBEREICH! 13.11. Brandenburger Tor 10:00 Platz des 18. März,0.0,0.6275862068965516,0.6068965517241379,0.0,0.0,0.3724137931034483,0.42105263157894735,0.3931034482758621,0.42105263157894735
0130.jpg,simple,NOCH MALL ALLES AUSSER NEU repami Netzwerk Qualitätsreparatur Reparaturtag in der NochMall 19. Oktober 2024 14–18 Uhr Save the date!,"Netzwerk l Qualitätsreparatur
ES AUSSER NEU

Reparaturtag

in der NochMall
19. Oktober 2024

14-18 Uhr .

o m OS&",0.0,Netzwerk l Qualitätsreparatur ES AUSSER NEU Reparaturtag in der NochMall 19. Oktober 2024 14-18 Uhr . o m OS&,0.0,0.5227272727272727,0.4772727272727273,0.0,0.0,0.4772727272727273,0.6,0.5227272727272727,0.65
0131.jpeg,simple,"GENOCIDE STARTS HERE! KUNDGEBUNG MI, 05.03.2025 12:00 UHR ECKE TAUENTZIENSTR./ MARBURGER STR., 10789 BERLIN GRIEVING DOVES JÜDISCHE STIMME STOP ARMING ISRAEL KEINE WAFFEN FÜR ISRAEL SHUT ELBIT DOWN","\GEN[ICII]E STARTS HERE!

MI, 05.03.2025
12:00 UHR
ECKE TAUENTZIENSTR./
MARBURGER STR., 10789
BERLIN

‚” GRIENG DOVES
E

P
IIIII
öl

WAFFEN",0.0,"\GEN[ICII]E STARTS HERE! MI, 05.03.2025 12:00 UHR ECKE TAUENTZIENSTR./ MARBURGER STR., 10789 BERLIN ‚” GRIENG DOVES E P IIIII öl WAFFEN",0.0,0.5888324873096447,0.532994923857868,0.1071428571428571,0.1071428571428571,0.41116751269035534,0.5357142857142857,0.467005076142132,0.8214285714285714
0132.jpg,simple,DIE CDU IST KEIN GRUND ZUM FEIERN. SOS ANTIFA 23. FEBRUAR · 18 UHR KONRAD ADENAUER HAUS Sea-Watch.org,"DIE CDU IST KEIN GRUND ZUM FEIERN.

23. FEBRUAR :18 UHR
KONRAD ADENAUER HAUS

Sa

n
Sea-Watch.org",0.0,DIE CDU IST KEIN GRUND ZUM FEIERN. 23. FEBRUAR :18 UHR KONRAD ADENAUER HAUS Sa n Sea-Watch.org,0.0,0.8217821782178218,0.7722772277227723,0.3888888888888889,0.3888888888888889,0.1782178217821782,0.3333333333333333,0.22772277227722773,0.4444444444444444
0133.jpg,simple,"KUNDGEBUNG MIT DR. WEBER SAMSTAG 05.09.2020, 14:30 MARBURG ERWIN-PISCATOR-HAUS ÄRZTE FÜR AUFKLÄRUNG","KUNDGEBUNG MIT DR. WEBER
SAMSTAG 05.09.2020,14:30

ERWIN-PISCATUH-HAUS
ÄRZTE FÜR AUFKLÄRUNG \",0.0,"KUNDGEBUNG MIT DR. WEBER SAMSTAG 05.09.2020,14:30 ERWIN-PISCATUH-HAUS ÄRZTE FÜR AUFKLÄRUNG \",0.0,0.8686868686868687,0.8383838383838383,0.4166666666666667,0.4166666666666667,0.13131313131313133,0.4166666666666667,0.16161616161616163,0.6666666666666666
0134.jpg,simple,"Antifaschistische Kundgebung GEGEN DIE INSTRUMENTALISIERUNG DES ERINNERNS Montag, 27.05.24 18 Uhr Mahnmal Levetzowstraße Berlin-Moabit","Antifaschistische Kundgebung
GEGEN DIE INSTRUMENTALISIERUNG
DES ERINNERNS

Montag, 27.05.24
18 Uhr

Mahnmal
Levetzowstraße

Berlin-Moabit

© N",0.0,"Antifaschistische Kundgebung GEGEN DIE INSTRUMENTALISIERUNG DES ERINNERNS Montag, 27.05.24 18 Uhr Mahnmal Levetzowstraße Berlin-Moabit © N",0.0,0.9701492537313432,0.8880597014925373,1.0,1.0,0.029850746268656716,0.14285714285714285,0.11194029850746269,0.7142857142857143
0135.jpg,simple,"Einfache Sprache Kommt zur Demo am 8. März! Wo? S+U Schönhauser Allee Wann? 8. März 2025, 13:00 Uhr Für Feminismus ohne Grenzen! FEMINISM UNLIMITED","Y )

Kı
Kommt zur Demo am 8. März!i
? Wo? S+U Schönhauser Allee””
” Wann? 8 März 2025, 13:00 Uhr/ v",0.0,"Y ) Kı Kommt zur Demo am 8. März!i ? Wo? S+U Schönhauser Allee”” ” Wann? 8 März 2025, 13:00 Uhr/ v",0.0,0.5238095238095238,0.5170068027210885,0.0,0.0,0.47619047619047616,0.625,0.48299319727891155,0.5416666666666666
0136.jpg,simple,GEGEN JEDE NAZI PROPAGANDA! MARTIN SELLNER VON DER STRASSE FEGEN! HEUTE! ★ 27.02. ★ 18:15 UHR Kundgebung an der “Grünen Lampe” Uhlandstraße 51 Widersetzen Berlin,"GEGEN JEDE
NAZI PROPAGANDA !

MARTIN SELLNER VON DER
@ STRASSE FEGEN!
w —

K3

HEUTE! %* 27.02. * 18:15 UHR
Kundgebung an der “Grünen Lampe”
Uhlandstraße 51

Widersetzen Berlin",0.0,GEGEN JEDE NAZI PROPAGANDA ! MARTIN SELLNER VON DER @ STRASSE FEGEN! w — K3 HEUTE! %* 27.02. * 18:15 UHR Kundgebung an der “Grünen Lampe” Uhlandstraße 51 Widersetzen Berlin,0.0,0.9192546583850932,0.8633540372670807,0.12,0.12,0.08074534161490683,0.32,0.13664596273291926,0.52
0137.jpg,simple,"Omas-on-Stage beim Kultursommer Politischer Aktivismus mit Kunst Samstag, 9. Juli 2022, 18.30 Mortarapark, 1200 Wien Sonntag, 10. Juli 2022, 18.30 Muthsamgasse, 1140 Wien FREIER EINTRITT","Pohtuscher Akt|Vlsmus mit Kunst

Samstag, 9. Juli 2022, 18.30
Mortarapark, 1200 Wien

Sonntag, 10. Juli 2022, 18.30 FREIER EINTRITT
Muthsamgasse, 1140 Wien",0.0,"Pohtuscher Akt|Vlsmus mit Kunst Samstag, 9. Juli 2022, 18.30 Mortarapark, 1200 Wien Sonntag, 10. Juli 2022, 18.30 FREIER EINTRITT Muthsamgasse, 1140 Wien",0.0,0.6236559139784946,0.5967741935483871,0.0,0.0,0.3763440860215054,0.36,0.4032258064516129,0.44
0139.jpg,simple,ZENTRUM KREUZBERG MEHR POLIZEI? NICHTS ZU FEIERN WIR BLEIBEN DABEI: SOZIALE LÖSUNGEN FÜR SOZIALE PROBLEME! KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME,"MEHR POLIZEI?
NICHTS ZU FEIERN

- KUNDGEBUNG

GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE
15.02. AB 9:00 KOTTBUSSER TOR

WACHE AM KOTTI? NOT WELCOME",0.0,MEHR POLIZEI? NICHTS ZU FEIERN - KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME,0.0,0.6543778801843319,0.6221198156682028,0.0,0.0,0.3456221198156682,0.3225806451612903,0.3778801843317972,0.45161290322580644
0140.jpg,simple,"Samstag, 03.02.2024 von 11–13.30 Uhr WORKSHOP Motion-Capture HTW in Schöneweide Wer? - Alle zwischen 7 & 17 Jahren * Vorkenntnisse sind nicht notwendig. Was mitbringen? - Laptop oder Tablet mit Kamera * Laptops können auch bei uns angefragt werden! JETZT KOSTENLOS ANMELDEN! https://pretix.eu/dojosw/","Samstag, 03.02.2024 von 11-13.30 Uhr

WORKSHOP
EMIoGlon=-©amGure

? HTW in Schöneweide

g Wer?
- Alle zwischen 7 &17 Jahren
* Vorkenntnisse sind nicht notwendig.

Was mitbringen?

- Laptop oder Tablet mit Kamera
* Laptops können auch bei uns angefragt werden!",0.0,"Samstag, 03.02.2024 von 11-13.30 Uhr WORKSHOP EMIoGlon=-©amGure ? HTW in Schöneweide g Wer? - Alle zwischen 7 &17 Jahren * Vorkenntnisse sind nicht notwendig. Was mitbringen? - Laptop oder Tablet mit Kamera * Laptops können auch bei uns angefragt werden!",0.0,0.78,0.74,0.1162790697674418,0.1162790697674418,0.22,0.23255813953488372,0.26,0.3488372093023256
0142.jpeg,simple,NAZIANGRIFFE NICHT UNBEANTWORTET LASSEN Demonstration nach Naziangriff auf Geflüchtetenunterkunft in Stahnsdorf - Solidarität mit den Betroffenen - 14.03.2025 Demo: 17:30 S Teltow Stadt Kundgebung: 19:00 Iserstraße Ecke Elbestraße,"NAZIANGRIFFE NICHT
UNBEANTWORTET. LASSEN

Demonstrationynach Naziangriff auf
Geflüchtetenunterkunftin
Stahnsdorf

- Solidarität mit den Betroffenen -

14.03.2025

Demo:

17:30 S Teltow Stadt msn
Kundgebung:
19:00 Iserstraße )
Ecke Elbestraße",0.0,NAZIANGRIFFE NICHT UNBEANTWORTET. LASSEN Demonstrationynach Naziangriff auf Geflüchtetenunterkunftin Stahnsdorf - Solidarität mit den Betroffenen - 14.03.2025 Demo: 17:30 S Teltow Stadt msn Kundgebung: 19:00 Iserstraße ) Ecke Elbestraße,0.0,0.9608695652173912,0.9,0.1785714285714285,0.1785714285714285,0.0391304347826087,0.25,0.1,0.39285714285714285
0143.jpg,simple,"Ostkreuz nicht den Nazis überlassen! So, 14.07. 14:00 Uhr Ostkreuz",< OstkreUZg — w,0.0,< OstkreUZg — w,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.9090909090909091,1.0,0.9090909090909091,1.0
0145.jpg,simple,A100 WEGBASSEN! SOLI-RAVE RAVE LIVE ACTS PANEL DISCUSSION 06.10.2023 20:00 - 10:00 MENSCH MEIER,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0146.jpg,simple,THEMENTAG ://about blank Markgrafendamm 24c (Ostkreuz) 15.12.24 11:30– 19:30 Uhr Antisemitismus im Kultur– und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH,"THEMENTAG 15.12.24

://about blank 11:30-
Markgrafendamm 24c (Ostkreuz) 19:30 Uhr

Antisemitismus im
Kultur- und Clubbetrieb

Reflexionen ein Jahr
nach dem 7. Okt.

BILDUNG IN WIDERSPRUCH",0.0,THEMENTAG 15.12.24 ://about blank 11:30- Markgrafendamm 24c (Ostkreuz) 19:30 Uhr Antisemitismus im Kultur- und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH,0.0,0.819672131147541,0.7704918032786885,0.68,0.68,0.18032786885245902,0.2,0.22950819672131148,0.32
0147.jpeg,simple,"Input + Diskussion nach den Bundestagswahlen: Rassismus, Abschiebung und Gewalt - Wehren wir uns! 01.03. | 18:00 Uhr Komşukeller, Kottbusser Straße 4/5 ZORA","Input + Diskussion nach den Bundestagswahlen:

a

01.03. / 18:00 Uhr
Komsukeller,
Kottbusser Straße 4/5

ZORAF",0.0,"Input + Diskussion nach den Bundestagswahlen: a 01.03. / 18:00 Uhr Komsukeller, Kottbusser Straße 4/5 ZORAF",0.0,0.6602564102564102,0.6217948717948718,0.2608695652173913,0.2608695652173913,0.33974358974358976,0.4782608695652174,0.3782051282051282,0.5652173913043478
0148.jpg,simple,"1. September 2023 ▶ BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter, Stefan Lauer, Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr | ://about blank | freier Eintritt","1. September 2023 > BUCHPREMIERE

JUDENHASS
UNDERGROUND

Antisemitismus in emanzipatorischen
Subkulturen und Bewegungen

Ein Abend mit

Nicholas Potter, Stefan Lauer,
Rosa Jellinek, Leon Kahane,
Konstantin Nowotny und
Anastasia Tikhomirova

DJ: Ori Raz (Motivo Positivo)

19 Uhr | ://about blank | freier Eintritt",0.0,"1. September 2023 > BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter, Stefan Lauer, Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr | ://about blank | freier Eintritt",0.0,0.996742671009772,0.9413680781758956,0.9761904761904762,0.9761904761904762,0.003257328990228013,0.023809523809523808,0.05863192182410423,0.2619047619047619
0149.jpg,simple,"WIR BRAUCHEN DICH! 10.00 bis 12.00 UHR Demonstration für FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG ZUR FREIHEIT SAMSTAG 11.7.2020 10 - 12 Uhr KÖNIGSPLATZ - MÜNCHEN Prof. Dr. Christoph Hueck Biochemiker, Impfstoffentwickler Markus Haintz Querdenken Initiative Ulm Rechtsanwalt Milorad Krstic Unternehmer und Buchautor rin99er Hip Hop - Rap | Lienz Levi Wegmann • DJ Tuncay celsius19","ANUNBRNUCHEND/CH/A

7 N HEN
- MUNCHEI",0.0,ANUNBRNUCHEND/CH/A 7 N HEN - MUNCHEI,0.0,0.0689655172413793,0.0636604774535809,0.0,0.0,0.9310344827586207,0.9811320754716981,0.9363395225464191,1.0
0151.jpg,simple,08·06·24 TANZ DEMO 15 Uhr am Frankfurter Tor Mehr Infos auf kollektiv-kirsch.de WEM GEHÖRT DIE STADT?,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0152.jpg,simple,"Klimaschutz statt Autobahn! Laufdemo auf der A100! Sonntag, 21. April Start: 14 Uhr Auffahrt Tempelhofer Damm","f\ z statt 2 ÜWÜ I] T | |

lauﬁlemn auf .m ATOOL_

A Snnntag‚ 21 I\nnl
SIart 14 Uhr

\]@@\C-Q PowerShift Lflu Säi Ü

Bür nr..‚ cuumzﬁ '/( l \
(m \\a <“ M \

nlulllm",0.0,f\ z statt 2 ÜWÜ I] T | | lauﬁlemn auf .m ATOOL_ A Snnntag‚ 21 I\nnl SIart 14 Uhr \]@@\C-Q PowerShift Lflu Säi Ü Bür nr..‚ cuumzﬁ '/( l \ (m \\a <“ M \ nlulllm,0.0,-0.0458715596330274,-0.1009174311926606,0.0,0.0,1.0458715596330275,2.0625,1.1009174311926606,1.9375
0153.jpg,simple,"GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 - 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz, 18:30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: Aaron Bezalel Haber Cornelius Obonya Dolores Bakos Jenny & Omas on Stage Ida Belaga León de Castillo Marina Hanke Maya Unger Monika Salzer Philipp Miksch Rihab Toumi Susanne Scholl Ursula Berner NIE WIEDER IST JETZT! 12.03.1938 - 12.03.2025","GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS

12.03.1938 - 12.03.2025
NIE WIEDER IST JETZT!

12.03.2025, Albertinaplatz, 18:30
GEDENKEN BEIM MAHNMAL
GEGEN KRIEG & FASCHISMUS

mit Beiträgen von: ME UL
Aaron Bezalel Haber MEYZECLT SE
Cornelius Obonya Monika Salzer
Dolores Bakos Philipp Miksch
Jenny & Omas on Stage Rihab Toumi
Ida Belaga Susanne Scholl

Leön de Castillo Ursula Berner

NIE WIEDER IST JETZT! 12.03.1938-12.03.2025",0.0,"GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 - 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz, 18:30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: ME UL Aaron Bezalel Haber MEYZECLT SE Cornelius Obonya Monika Salzer Dolores Bakos Philipp Miksch Jenny & Omas on Stage Rihab Toumi Ida Belaga Susanne Scholl Leön de Castillo Ursula Berner NIE WIEDER IST JETZT! 12.03.1938-12.03.2025",0.0,0.6951501154734412,0.6605080831408776,0.5076923076923077,0.5076923076923077,0.30484988452655887,0.4307692307692308,0.3394919168591224,0.5230769230769231
0154.jpeg,simple,LIVEKONZERT LIZ MELINE MEETS SNAILTAPE DIENSTAG 21.01.25 BEGINN 20:00 TONELLIS NEUMARKT 9  04109 LEIPZIG,"NSTAG
I6",0.0,NSTAG I6,0.0,0.0673076923076922,0.0576923076923077,0.0,0.0,0.9326923076923077,1.0,0.9423076923076923,1.0
0155.jpg,simple,"FIRST SLAYSTANS SOLI PARTY 16/02 8PM ERREICHBAR, REICHENBERGER STR 63A","EIRST
SL_AYSTANS
s*©l_‘*n HA I'QTY

; ; 15/02 8SPM
REICI—IEAR REICHENBERGER STR S34",0.0,EIRST SL_AYSTANS s*©l_‘*n HA I'QTY ; ; 15/02 8SPM REICI—IEAR REICHENBERGER STR S34,0.0,0.5714285714285714,0.5142857142857142,0.0,0.0,0.42857142857142855,1.1,0.4857142857142857,0.8
0156.jpeg,simple,"SOLI FLOHMARKT 10–18 UHR 1. MÄRZ Wo: Zielona Gora, Grünbergerstr. 73 BERLINER OBDACHLOSENHILFE e.V. Alle Spenden fließen in die Unterstützung obdachloser und hilfsbedürftiger Menschen",,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0157.jpg,simple,"SIEG DER UKRAINE – FRIEDEN FÜR EUROPA Stoppt die Finanzierung des russischen Staatsterrors 17. DECEMBER, 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63–65 ♀FAR Berlin Demokrati-JA","SIEG DER
FRIEDEN FÜ

Stoppt die Finanzierung
des russischen
Staatsterrors

17. DECEMBER, 15:00
VOR DER RUSSISCHEN BOTSCHAFT
UNTER DEN LINDEN 63-65

j
N iiii

© ®FAR Berlin

Demokrati-JA",0.0,"SIEG DER FRIEDEN FÜ Stoppt die Finanzierung des russischen Staatsterrors 17. DECEMBER, 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63-65 j N iiii © ®FAR Berlin Demokrati-JA",0.0,0.8342245989304813,0.7700534759358288,0.074074074074074,0.074074074074074,0.1657754010695187,0.37037037037037035,0.22994652406417113,0.7037037037037037
0158.jpg,simple,Kundgebung zum 5. Jahrestag des rechtsterroristischen Anschlags von Halle 9.10.2024 17:30 Uhr Oranienplatz,"Kundgebung
zum 5, Jahrestag
des rechtsterroristischen

Anschlags von Halle

9.10.2024 17:30 Uhr Oranienplatz",0.0,"Kundgebung zum 5, Jahrestag des rechtsterroristischen Anschlags von Halle 9.10.2024 17:30 Uhr Oranienplatz",0.0,0.9905660377358492,0.9339622641509434,0.9230769230769232,0.9230769230769232,0.009433962264150943,0.07692307692307693,0.0660377358490566,0.38461538461538464
0160.jpg,simple,"ALICE WEIDEL IN DER ""BUNDESTAGSWAHL - SCHLUSSRUNDE"" HEUTE, LIVE 22:00 UHR ARD & ZDF! ZEIT FÜR DEUTSCHLAND. AfD","— ALICE WEIDEL IN DER
DESTAI „_$CHLUSSRUNDE ‘

— HEUTE/LIVE
22:00 UHR ARD & ZDF!",0.0,— ALICE WEIDEL IN DER DESTAI „_$CHLUSSRUNDE ‘ — HEUTE/LIVE 22:00 UHR ARD & ZDF!,0.0,0.5727272727272728,0.5454545454545454,0.0,0.0,0.42727272727272725,0.5555555555555556,0.45454545454545453,0.6666666666666666
0161.jpg,simple,"Ukraine Freiheit Demokratie NEIN Putin AfD 22.02.25 16 : 00 Brandenburger Tor 3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE RUSSIANS GLOBAL Deutsch-russischer Menschenrechte-Dialog Demokrati-JA QUARTEERA MEMORIAL DEUTSCHLAND REFORUM SPACE We stand with Ukraine","3 Jahre seit der großflächigen Invasion
Unsere Stimme für die Ukraine, für Demokratie, für Freiheit

FREE @ @ Deutsch-russischer
RUSSIANS @@ Menschenrechte-
GLOBAL @ .

W stand witrhkh UKkralilne",0.0,"3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE @ @ Deutsch-russischer RUSSIANS @@ Menschenrechte- GLOBAL @ . W stand witrhkh UKkralilne",0.0,0.4733542319749216,0.4545454545454546,0.0,0.0,0.5266457680250783,0.5714285714285714,0.5454545454545454,0.6428571428571429
0162.jpeg,simple,"Du willst dich antifaschistisch organisieren und suchst dafür andere Menschen? Dann komm‘ zu unserem Plenum! 14-tägig im Bandito Rosso* (Lottumstr. 10a, Prenzlauer Berg) Offenes Antifa Treffen 5. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net *leider nicht barrierearm","Du willst dich
antifaschistisch
organisieren

und suchst

dafür andere Dann komm:

Menschen? ZU unserem
Plenum!

14-tägig im Bandito Rosso*
(Lottumstr. 10a, Prenzlauer Berg)

Offenes Antifa Treffe

5,. März 2025, 19 Uhr

mit Input zum feministischen Kampftag

Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net

*leider nicht barrierearm",0.0,"Du willst dich antifaschistisch organisieren und suchst dafür andere Dann komm: Menschen? ZU unserem Plenum! 14-tägig im Bandito Rosso* (Lottumstr. 10a, Prenzlauer Berg) Offenes Antifa Treffe 5,. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net *leider nicht barrierearm",0.0,0.933734939759036,0.8734939759036144,0.8604651162790697,0.8604651162790697,0.06626506024096386,0.13953488372093023,0.12650602409638553,0.27906976744186046
0163.jpg,simple,STOPPT das Infektionsschutzgesetz 18.11.2020 Ab 11:00 Uhr openEnd Unsere Zivilisation - Unsere Regeln! Berlin - Bundestag ES GIBT KEINE,"STOPPT

das*infektmnsschutzgesetz

18.:11:2020
AD Uhr

Unsere Zivilisation - Unsere Regeln!

openknd

/ WES'GIBT KEINE",0.0,STOPPT das*infektmnsschutzgesetz 18.:11:2020 AD Uhr Unsere Zivilisation - Unsere Regeln! openknd / WES'GIBT KEINE,0.0,0.7185185185185186,0.6666666666666667,0.1052631578947368,0.1052631578947368,0.2814814814814815,0.5789473684210527,0.3333333333333333,0.5789473684210527
0164.jpg,simple,Demokratie verteidigen Demonstration 03.02 15:00 Graz Hauptbahnhof 16:30 Eintreffen Hauptplatz 18:00 Lichtermeer Kommt hin! Solidarisches Bündnis für Menschenrechte und Demokratie © Ayham Yossef,"Demokratie
verteidigen

Demonstration

03.02

15:00 Graz Hauptbahnhof
16:30 Eintreffen Hauptplatz
18:00 Lichtermeer 43

%. Sohdansches Bundn15 furv Menschenrech’re
SE dhewr i und Demokra'ne a",0.0,Demokratie verteidigen Demonstration 03.02 15:00 Graz Hauptbahnhof 16:30 Eintreffen Hauptplatz 18:00 Lichtermeer 43 %. Sohdansches Bundn15 furv Menschenrech’re SE dhewr i und Demokra'ne a,0.0,0.768041237113402,0.711340206185567,0.5217391304347826,0.5217391304347826,0.23195876288659795,0.5217391304347826,0.28865979381443296,0.7391304347826086
0165.jpg,simple,"2000er PARTY Strausberg Kulturpark - Wriezener Str., 15344 Strausberg Am Strand Eintritt 11,90 € Ab 12–23 Uhr DJ Van Tell DJ Tomekk Food & Drinks HAUPTSTADT KULTUR Wir danken unseren Partnern 2024 08.06.2024","Kulturpark - Wriezener Str., 15344 Strausberg
K

Am Strand
_ Eintritt 11,90 €

nnnnnn",0.0,"Kulturpark - Wriezener Str., 15344 Strausberg K Am Strand _ Eintritt 11,90 € nnnnnn",0.0,0.3623188405797102,0.3478260869565217,0.0,0.0,0.6376811594202898,0.7272727272727273,0.6521739130434783,0.7272727272727273
0166.jpg,simple,"WORKSHOP: HOW TO KULTURFÖRDERUNG WITH KAROLINE LUCKS 12.03.25 16-19 Clubcommission Office, Brückenstraße 1, 10179 Berlin CLUBCOMMISSION CLUB CULTURE HUB","WORKSHOP:
HOW TO KULTURFÖRDERUNG

WITH KAROLINE LUCKS

12.03.25 16-19
Clubcommission Office, Brückenstraße 1,
10179 Berlin",0.0,"WORKSHOP: HOW TO KULTURFÖRDERUNG WITH KAROLINE LUCKS 12.03.25 16-19 Clubcommission Office, Brückenstraße 1, 10179 Berlin",0.0,0.7894736842105263,0.743421052631579,0.7894736842105263,0.7894736842105263,0.21052631578947367,0.21052631578947367,0.2565789473684211,0.5263157894736842
